id,brand,description,calories,source
302557,,"Waffle, plain (1 medium waffle)",279.8,usda
302558,,"Waffle, plain (1 large waffle)",466.3,usda
302559,,"Waffle, plain (1 thick / Belgian waffle)",503.6,usda
302560,,"Waffle, plain (1 surface inch)",9.3,usda
302561,,"Waffle, plain (1 surface inch, Belgian waffle)",13.8,usda
302563,,"Waffle, fruit (1 miniature/bite size waffle)",30.7,usda
302564,,"Waffle, fruit (1 small waffle)",122.8,usda
302565,,"Waffle, fruit (1 medium waffle)",230.3,usda
302566,,"Waffle, fruit (1 large waffle)",383.8,usda
302567,,"Waffle, fruit (1 thick / Belgian waffle)",414.5,usda
302568,,"Waffle, fruit (1 surface inch)",7.7,usda
302569,,"Waffle, fruit (1 surface inch, Belgian waffle)",11.4,usda
302571,,"Waffle, chocolate (1 miniature/bite size waffle)",43.7,usda
302572,,"Waffle, chocolate (1 small waffle)",174.8,usda
302573,,"Waffle, chocolate (1 medium waffle)",327.8,usda
302574,,"Waffle, chocolate (1 large waffle)",546.3,usda
302575,,"Waffle, chocolate (1 thick / Belgian waffle)",590.0,usda
302576,,"Waffle, chocolate (1 surface inch)",10.9,usda
302577,,"Waffle, chocolate (1 surface inch, Belgian waffle)",16.2,usda
302579,,"Waffle, cinnamon (1 miniature/bite size waffle)",37.3,usda
302580,,"Waffle, cinnamon (1 small waffle)",149.2,usda
302581,,"Waffle, cinnamon (1 medium waffle)",279.8,usda
302582,,"Waffle, cinnamon (1 large waffle)",466.3,usda
302583,,"Waffle, cinnamon (1 thick / Belgian waffle)",503.6,usda
302584,,"Waffle, cinnamon (1 surface inch)",9.3,usda
302585,,"Waffle, cinnamon (1 surface inch, Belgian waffle)",13.8,usda
302587,,"Waffle, whole grain (1 miniature/bite size waffle)",36.4,usda
302588,,"Waffle, whole grain (1 small waffle)",145.6,usda
302589,,"Waffle, whole grain (1 medium waffle)",273.0,usda
302590,,"Waffle, whole grain (1 large waffle)",455.0,usda
302591,,"Waffle, whole grain (1 thick / Belgian waffle)",491.4,usda
302592,,"Waffle, whole grain (1 surface inch)",9.1,usda
302593,,"Waffle, whole grain (1 surface inch, Belgian waffle)",13.5,usda
302595,,"Waffle, gluten free (1 miniature/bite size waffle)",26.3,usda
302596,,"Waffle, gluten free (1 small waffle)",105.2,usda
302597,,"Waffle, gluten free (1 medium waffle)",197.3,usda
302598,,"Waffle, gluten free (1 large waffle)",328.8,usda
302599,,"Waffle, gluten free (1 thick / Belgian waffle)",355.1,usda
302600,,"Waffle, gluten free (1 surface inch)",6.6,usda
302601,,"Waffle, gluten free (1 surface inch, Belgian waffle)",9.7,usda
302603,,"French toast (1 slice, any size)",177.5,usda
302605,,"French toast, frozen (1 bite size)",18.3,usda
302606,,"French toast, frozen (1 slice)",109.8,usda
302610,,"French toast, school (1 bite size)",16.2,usda
302611,,"French toast, school (1 slice, any size)",97.2,usda
302613,,"French toast, plain (1 slice, any size)",177.5,usda
302615,,"French toast, whole grain (1 slice, any size)",176.2,usda
302617,,"French toast, gluten free (1 slice, any size)",171.6,usda
302619,,French toast sticks (1 stick),125.1,usda
302624,,"French toast sticks, school (1 stick)",40.5,usda
302626,,"Crepe (1 crepe, any size)",179.2,usda
302627,,Crepe (1 surface inch),3.6,usda
302629,,"Crepe, plain (1 crepe, any size)",145.6,usda
302630,,"Crepe, plain (1 surface inch)",2.9,usda
302632,,Chinese pancake (1 pancake),58.0,usda
302634,,"Dumpling, no meat (1 item, any size)",31.3,usda
302635,,"Dumpling, no meat (1 cup)",93.8,usda
302639,,Idli (1 item),48.6,usda
302640,,Idli (1 surface inch),12.5,usda
302642,,"Dosa, plain (1 small)",73.5,usda
302643,,"Dosa, plain (1 medium)",168.0,usda
302644,,"Dosa, plain (1 large)",325.5,usda
302645,,"Dosa, plain (1 surface inch)",2.1,usda
302654,,"Pasta, vegetable, cooked (1 cup, cooked)",179.2,usda
302655,,"Pasta, vegetable, cooked (1 oz, dry, yields)",102.4,usda
302657,,"Noodles, cooked (1 cup, cooked)",219.2,usda
302658,,"Noodles, cooked (1 oz, dry, yields)",102.8,usda
302660,,"Noodles, whole grain, cooked (1 cup, cooked)",236.8,usda
302661,,"Noodles, whole grain, cooked (1 oz, dry, yields)",111.0,usda
302663,,"Noodles, chow mein (1 cup)",291.8,usda
302665,,"Long rice noodles, made from mung beans, cooked (1 cup, cooked)",159.6,usda
302667,,"Rice noodles, cooked (1 cup, cooked)",187.3,usda
302668,,"Rice noodles, cooked (1 oz, dry, yields)",107.0,usda
302670,,"Pasta, cooked (1 cup, cooked)",219.8,usda
302671,,"Pasta, cooked (1 oz, dry, yields)",125.6,usda
302673,,"Pasta, whole grain, cooked (1 cup, cooked)",207.2,usda
302674,,"Pasta, whole grain, cooked (1 oz, dry, yields)",118.4,usda
302676,,"Pasta, gluten free (1 cup, cooked)",250.6,usda
302677,,"Pasta, gluten free (1 oz, dry, yields)",143.2,usda
302679,,"Cereal, cooked (1 cup, cooked)",153.6,usda
302681,,"Barley (1 cup, cooked)",236.3,usda
302682,,"Barley (1 cup, dry, yields)",1028.6,usda
302683,,"Barley (1 oz, dry, yields)",152.9,usda
302685,,"Buckwheat groats (1 cup, cooked)",200.6,usda
302686,,"Buckwheat groats (1 oz, dry, yields)",100.3,usda
302687,,"Buckwheat groats (1 cup, dry, yields)",590.0,usda
302689,,"Grits (1 cup, cooked)",170.4,usda
302690,,"Grits (1 cup, dry, yields)",685.2,usda
302691,,"Grits (1 oz, dry, yields)",131.4,usda
302729,,"Cornmeal mush (1 cup, cooked)",170.4,usda
302730,,"Cornmeal mush (1 cup, dry, yields)",678.1,usda
302731,,Cornmeal mush (1 strip or slice),35.5,usda
302732,,"Cornmeal mush (1 oz, dry, yields)",134.9,usda
302734,,"Cornmeal mush, no added fat (1 cup, cooked)",139.2,usda
302735,,"Cornmeal mush, no added fat (1 cup, dry, yields)",553.9,usda
302736,,"Cornmeal mush, no added fat (1 strip or slice)",29.0,usda
302737,,"Cornmeal mush, no added fat (1 oz, dry, yields)",110.2,usda
302739,,"Cornmeal mush, fat added (1 cup, cooked)",170.4,usda
302740,,"Cornmeal mush, fat added (1 cup, dry, yields)",678.1,usda
302741,,"Cornmeal mush, fat added (1 strip or slice)",35.5,usda
302742,,"Cornmeal mush, fat added (1 oz, dry, yields)",134.9,usda
302744,,"Masa harina, cooked (1 cup, cooked)",232.8,usda
302746,,"Millet (1 cup, cooked)",200.6,usda
302747,,"Millet (1 cup, dry, yields)",896.8,usda
302748,,"Millet (1 oz, dry, yields)",129.8,usda
302756,,"Oatmeal (1 cup, cooked)",182.4,usda
302757,,"Oatmeal (1 cup, dry, yields)",368.6,usda
302758,,"Oatmeal (1 oz, dry, yields)",129.2,usda
302864,,"Oatmeal, reduced sugar (1 cup, cooked)",204.0,usda
302865,,"Oatmeal, reduced sugar (1 cup, dry, yields)",412.3,usda
302866,,"Oatmeal, reduced sugar (1 oz, dry, yields)",144.5,usda
302867,,"Oatmeal, reduced sugar (1 packet, dry, yields)",144.5,usda
302869,,"Oatmeal, multigrain (1 cup, cooked)",134.4,usda
302870,,"Oatmeal, multigrain (1 cup, dry, yields)",271.6,usda
302871,,"Oatmeal, multigrain (1 oz, dry, yields)",95.2,usda
302872,,"Oatmeal, multigrain (1 packet, dry, yields)",95.2,usda
302874,,"Quinoa (1 cup, cooked)",248.2,usda
302876,,"Quinoa, no added fat (1 cup, cooked)",204.0,usda
302878,,"Quinoa, fat added (1 cup, cooked)",248.2,usda
302880,,"Rice, cooked (1 cup, cooked)",203.8,usda
302882,,"Rice, white, cooked (1 cup, cooked)",210.3,usda
302890,,"Rice, white, cooked, fat added (1 cup, cooked)",241.2,usda
302892,,"Rice, white, cooked, no added fat (1 cup, cooked)",203.8,usda
302894,,"Rice, brown, cooked (1 cup, cooked)",241.1,usda
302902,,"Rice, brown, cooked, fat added (1 cup, cooked)",270.5,usda
302904,,"Rice, brown, cooked, no added fat (1 cup, cooked)",239.9,usda
302906,,"Cream of rice (1 cup, cooked)",165.6,usda
302907,,"Cream of rice (1 cup, dry, yields)",562.4,usda
302908,,"Cream of rice (1 oz, dry, yields)",107.0,usda
302914,,Congee (1 cup),99.5,usda
302916,,"Yellow rice, cooked (1 cup, cooked)",139.0,usda
302918,,"Yellow rice, cooked, no added fat (1 cup, cooked)",139.0,usda
302920,,"Yellow rice, cooked, fat added (1 cup, cooked)",167.9,usda
302922,,"Rice, white, cooked, glutinous (1 cup, cooked)",167.0,usda
302924,,"Rice, wild, 100%, cooked (1 cup, cooked)",200.1,usda
302926,,"Rice, wild, 100%, cooked, no added fat (1 cup, cooked)",164.0,usda
302928,,"Rice, wild, 100%, cooked, fat added (1 cup, cooked)",200.1,usda
302946,,"Cream of wheat (1 cup, cooked)",156.0,usda
302947,,"Cream of wheat (1 cup, dry, yields)",627.3,usda
302948,,"Cream of wheat (1 oz, dry, yields)",133.3,usda
302966,,"Bulgur, no added fat (1 cup, cooked)",116.2,usda
302967,,"Bulgur, no added fat (1 cup, dry, yields)",572.7,usda
302968,,"Bulgur, no added fat (1 oz, dry, yields)",95.5,usda
302970,,"Bulgur, fat added (1 cup, cooked)",169.4,usda
302971,,"Bulgur, fat added (1 cup, dry, yields)",834.9,usda
302972,,"Bulgur, fat added (1 oz, dry, yields)",139.2,usda
302974,,"Bulgur (1 cup, cooked)",116.2,usda
302975,,"Bulgur (1 cup, dry, yields)",572.7,usda
302976,,"Bulgur (1 oz, dry, yields)",95.5,usda
302978,,"Couscous, plain, cooked (1 cup, cooked)",177.6,usda
302979,,"Couscous, plain, cooked (1 oz, dry, yields)",99.9,usda
302981,,"Whole wheat cereal, cooked (1 cup, cooked)",112.8,usda
302982,,"Whole wheat cereal, cooked (1 cup, dry, yields)",331.4,usda
302983,,"Whole wheat cereal, cooked (1 oz, dry, yields)",98.7,usda
302989,,"Oat bran cereal, cooked (1 cup, cooked)",110.4,usda
302990,,"Oat bran cereal, cooked (1 cup, dry, yields)",230.0,usda
302991,,"Oat bran cereal, cooked (1 oz, dry, yields)",69.0,usda
302993,,"Cereal, ready-to-eat (1 cup)",132.7,usda
302994,,"Cereal, ready-to-eat (1 prepackaged single serving)",113.7,usda
302999,,"Cereal, crunch (1 cup)",139.3,usda
303000,,"Cereal, crunch (1 prepackaged single serving)",119.4,usda
303002,,"Cereal, O's, plain (1 cup)",112.2,usda
303003,,"Cereal, O's, plain (1 prepackaged single serving)",112.2,usda
303004,,"Cereal, O's, plain (1 piece)",0.4,usda
303006,,"Cereal, chocolate puffs (1 cup)",135.8,usda
303007,,"Cereal, chocolate puffs (1 prepackaged single serving)",116.4,usda
303009,,"Cereal, cinnamon toast (1 cup)",165.6,usda
303010,,"Cereal, cinnamon toast (1 prepackaged single serving)",124.2,usda
303012,,"Cereal, chocolate crispy (1 cup)",152.0,usda
303013,,"Cereal, chocolate crispy (1 prepackaged single serving)",114.0,usda
303015,,"Cereal, corn squares (1 cup)",110.7,usda
303016,,"Cereal, corn squares (1 prepackaged single serving)",110.7,usda
303018,,"Cereal, corn flakes, plain (1 cup)",109.5,usda
303019,,"Cereal, corn flakes, plain (1 prepackaged single serving)",109.5,usda
303021,,"Cereal, corn puffs (1 cup)",92.8,usda
303022,,"Cereal, corn puffs (1 prepackaged single serving)",111.3,usda
303024,,"Cereal, rice crispy, plain (1 cup)",89.5,usda
303025,,"Cereal, rice crispy, plain (1 prepackaged single serving)",107.4,usda
303027,,"Cereal, bran flakes, plain (1 cup)",180.5,usda
303028,,"Cereal, bran flakes, plain (1 prepackaged single serving)",108.3,usda
303037,,"Cereal, fruit rings (1 cup)",114.9,usda
303038,,"Cereal, fruit rings (1 prepackaged single serving)",114.9,usda
303040,,"Cereal, fruit crispy (1 cup)",134.4,usda
303041,,"Cereal, fruit crispy (1 prepackaged single serving)",115.2,usda
303043,,"Cereal, granola (1 cup)",462.0,usda
303044,,"Cereal, granola (1 prepackaged single serving)",126.0,usda
303046,,"Cereal, oat bunches (1 cup)",176.4,usda
303047,,"Cereal, oat bunches (1 prepackaged single serving)",117.6,usda
303052,,"Cereal, O's, honey nut (1 cup)",154.0,usda
303053,,"Cereal, O's, honey nut (1 prepackaged single serving)",115.5,usda
303055,,"Cereal, multigrain (1 cup)",186.5,usda
303056,,"Cereal, multigrain (1 prepackaged single serving)",111.9,usda
303058,,"Cereal, oat squares (1 cup)",170.6,usda
303059,,"Cereal, oat squares (1 prepackaged single serving)",113.7,usda
303064,,"Cereal, O's, multigrain (1 cup)",111.9,usda
303065,,"Cereal, O's, multigrain (1 prepackaged single serving)",111.9,usda
303070,,"Cereal, rice squares (1 cup)",107.1,usda
303071,,"Cereal, rice squares (1 prepackaged single serving)",107.1,usda
303073,,"Cereal, K's, plain (1 cup)",124.6,usda
303074,,"Cereal, K's, plain (1 prepackaged single serving)",106.8,usda
303085,,"Cereal, O's (1 cup)",132.7,usda
303086,,"Cereal, O's (1 prepackaged single serving)",113.7,usda
303088,,"Cereal, wheat squares (1 cup)",213.6,usda
303089,,"Cereal, wheat squares (1 prepackaged single serving)",106.8,usda
303091,,Wheat germ (1 cup),458.4,usda
303093,,"Cereal, plain puffs (1 cup)",53.6,usda
303094,,"Cereal, plain puffs (1 prepackaged single serving)",107.1,usda
303096,,"Cereal, shredded wheat, plain (1 cup)",161.1,usda
303097,,"Cereal, shredded wheat, plain (1 prepackaged single serving)",107.4,usda
303098,,"Cereal, shredded wheat, plain (1 spoon size biscuit)",10.7,usda
303099,,"Cereal, shredded wheat, plain (1 rectangular biscuit)",89.5,usda
303101,,"Cereal, wheat flakes (1 cup)",143.6,usda
303102,,"Cereal, wheat flakes (1 prepackaged single serving)",107.7,usda
303104,,"Cereal, other (1 cup)",133.4,usda
303105,,"Cereal, other (1 prepackaged single serving)",114.3,usda
303107,,"Cereal, other, plain (1 cup)",111.0,usda
303108,,"Cereal, other, plain (1 prepackaged single serving)",111.0,usda
303113,,"Cereal, other, chocolate (1 cup)",153.6,usda
303114,,"Cereal, other, chocolate (1 prepackaged single serving)",115.2,usda
303116,,"Cereal, other, peanut butter (1 cup)",168.8,usda
303117,,"Cereal, other, peanut butter (1 prepackaged single serving)",126.6,usda
303119,,"Cereal, other, honey (1 cup)",155.2,usda
303120,,"Cereal, other, honey (1 prepackaged single serving)",116.4,usda
303122,,"Cereal, reduced sugar (1 cup)",131.6,usda
303123,,"Cereal, reduced sugar (1 prepackaged single serving)",112.8,usda
303125,,Wheat bran (1 cup),129.6,usda
303127,,"Oats, raw (1 cup)",303.2,usda
303129,,"Cereal, oat bran, ready-to-eat (1 cup)",322.4,usda
303130,,"Cereal, oat bran, ready-to-eat (1 prepackaged single serving)",120.9,usda
303174,,Chilaquiles (1 cup),331.5,usda
303176,,Frito pie (1 cup),492.0,usda
303468,,"Tamale (1 item, any size)",243.6,usda
303469,,Tamale (1 cup),295.8,usda
303471,,"Tamale, beef (1 item, any size)",243.6,usda
303472,,"Tamale, beef (1 cup)",295.8,usda
303474,,"Tamale, pork (1 item, any size)",243.6,usda
303475,,"Tamale, pork (1 cup)",295.8,usda
303477,,"Tamale, chicken (1 item, any size)",243.6,usda
303478,,"Tamale, chicken (1 cup)",295.8,usda
303480,,"Tamale, no meat (1 item, any size)",260.4,usda
303481,,"Tamale, no meat (1 cup)",316.2,usda
303520,,"Gordita, cheese only (1 item, any size)",405.0,usda
303521,,"Gordita, cheese only (1 cup)",388.8,usda
303526,,"Gordita, meat (1 item, any size)",518.0,usda
303527,,"Gordita, meat (1 cup)",355.2,usda
303532,,"Chimichanga, meat (1 item, any size)",615.6,usda
303533,,"Chimichanga, meat (1 cup)",388.8,usda
303538,,"Chimichanga, chicken (1 item, any size)",577.6,usda
303539,,"Chimichanga, chicken (1 cup)",364.8,usda
303586,,"Taquito, cheese only (1 miniature taquito)",108.2,usda
303587,,"Taquito, cheese only (1 small/regular taquito)",216.3,usda
303588,,"Taquito, cheese only (1 large taquito)",324.5,usda
303589,,"Taquito, cheese only (1 flauta, any size)",324.5,usda
303590,,"Taquito, cheese only (1 cup)",370.8,usda
303592,,"Taquito, beef or pork (1 miniature taquito)",100.5,usda
303593,,"Taquito, beef or pork (1 small/regular taquito)",200.9,usda
303594,,"Taquito, beef or pork (1 large taquito)",301.4,usda
303595,,"Taquito, beef or pork (1 flauta, any size)",301.4,usda
303596,,"Taquito, beef or pork (1 cup)",344.4,usda
303598,,"Taquito, chicken (1 miniature taquito)",94.2,usda
303599,,"Taquito, chicken (1 small/regular taquito)",188.3,usda
303600,,"Taquito, chicken (1 large taquito)",282.5,usda
303601,,"Taquito, chicken (1 flauta, any size)",282.5,usda
303602,,"Taquito, chicken (1 cup)",322.8,usda
303604,,"Taquito, egg (1 miniature taquito)",98.4,usda
303605,,"Taquito, egg (1 small/regular taquito)",196.7,usda
303606,,"Taquito, egg (1 large taquito)",295.1,usda
303607,,"Taquito, egg (1 flauta, any size)",295.1,usda
303608,,"Taquito, egg (1 cup)",337.2,usda
303625,,"Pupusa, cheese only (1 item, any size)",256.0,usda
303626,,"Pupusa, cheese only (1 cup)",435.2,usda
303631,,"Pupusa, meat (1 item, any size)",301.6,usda
303632,,"Pupusa, meat (1 cup)",394.4,usda
304611,,"Egg roll, meatless (1 miniature egg roll)",35.1,usda
304612,,"Egg roll, meatless (1 egg roll)",172.8,usda
304639,,"Wonton, dumpling or pot sticker, steamed (1 item, any size)",28.3,usda
304640,,"Wonton, dumpling or pot sticker, steamed (1 cup)",84.8,usda
304642,,Empanada (1 small/individual),101.9,usda
304643,,Empanada (1 regular/large),378.3,usda
304645,,"Empanada, no meat (1 small/individual)",92.8,usda
304646,,"Empanada, no meat (1 regular/large)",344.5,usda
304648,,"Empanada, beef (1 small/individual)",116.6,usda
304649,,"Empanada, beef (1 regular/large)",432.9,usda
304654,,"Empanada, chicken (1 small/individual)",108.2,usda
304655,,"Empanada, chicken (1 regular/large)",401.7,usda
304660,,"Cornmeal stick, Puerto Rican style (1 stick (3"" x 3/4""))",83.0,usda
304662,,"Kibby, Puerto Rican style (1 fritter (3"" x 3"" x 1/2""))",92.4,usda
304664,,Bacalaitos fritos (1 fritter),72.8,usda
304664,,Bacalaitos fritos (1 fritter),72.8,usda
304666,,"Hayacas, Puerto Rican style (1 hallaca (5-3/4"" x 2-1/2"" x 1/2""))",149.2,usda
304671,,"Pierogi (1 item, any size)",78.0,usda
304672,,Pierogi (1 cup),156.0,usda
304674,,"Gnocchi, cheese (1 cup)",124.6,usda
304676,,"Gnocchi, potato (1 cup)",253.8,usda
304678,,"Gnocchi, potato (1 piece)",35.1,usda
304679,,"Knish (1 item, any size)",207.0,usda
304681,,"Bao bun (1 item, any size)",273.0,usda
304683,,"Bao bun, no meat (1 item, any size)",268.0,usda
304685,,"Pastry, cheese-filled (1 pastry)",76.7,usda
304689,,"Pastry, meat / poultry-filled (1 kolache)",289.9,usda
304691,,Spanakopita (1 small/individual),63.6,usda
304692,,Spanakopita (1 regular/large),254.4,usda
304693,,Spanakopita (1 cup),254.4,usda
304694,,Spanakopita (1 cubic inch),25.4,usda
304696,,Samosa (1 small/individual),77.5,usda
304697,,Samosa (1 regular/large),310.0,usda
304707,,"Spinach quiche, meatless (1 piece (1/8 of 9"" dia))",427.6,usda
304708,,"Spinach quiche, meatless (1 individual quiche)",337.9,usda
304709,,"Spinach quiche, meatless (1 quiche (8"" dia))",2694.0,usda
304710,,"Spinach quiche, meatless (1 quiche (9"" dia))",3414.6,usda
304711,,"Spinach quiche, meatless (1 quiche (10"" dia))",4215.9,usda
304712,,"Spinach quiche, meatless (1 cup)",478.4,usda
304713,,"Spinach quiche, meatless (1 cubic inch)",32.9,usda
304715,,"Cheese quiche, meatless (1 piece (1/8 of 9"" dia))",700.8,usda
304716,,"Cheese quiche, meatless (1 individual quiche)",412.5,usda
304717,,"Cheese quiche, meatless (1 quiche (8"" dia))",4423.8,usda
304718,,"Cheese quiche, meatless (1 quiche (9"" dia))",5606.4,usda
304719,,"Cheese quiche, meatless (1 quiche (10"" dia))",6920.4,usda
